#TITLE,KEY,VALUE,SWMH
e_britannia,e_britannia,,Britannia
b_pleshey,b_pleshey_adj,,
b_rayleigh,b_rayleigh,,Rayleigh
b_rayleigh,b_rayleigh_adj,,
b_hadleigh,b_hadleigh,,Hadleigh
b_hadleigh,b_hadleigh_adj,,
c_hertford,PROV1410,,Hertford
c_hertford,c_hertford,,
c_hertford,c_hertford_adj,,Herdfordish
c_hertford,anglonorse,,Heortforda
c_hertford,danish,,Heortford
c_hertford,gothic,,Heortford
c_hertford,greek,,Ourolanion
c_hertford,icelandic,,Heortford
c_hertford,norse,,Heortford
c_hertford,norsegaelic,,Heortford
c_hertford,norwegian,,Heortford
c_hertford,roman,,Verulamium
c_hertford,saxon,,Heortforda
c_hertford,swedish,,Heortford
b_hertford,b_hertford,,Hertford
b_hertford,b_hertford_adj,,
b_hertford,anglonorse,,Heortforda
b_hertford,danish,,Heortford
b_hertford,gothic,,Heortford
b_hertford,icelandic,,Heortford
b_hertford,norse,,Heortford
b_hertford,norsegaelic,,Heortford
b_hertford,norwegian,,Heortford
b_hertford,saxon,,Heortforda
b_hertford,swedish,,Heortford
b_berkhamsted,b_berkhamsted,,Berkhamsted
b_berkhamsted,b_berkhamsted_adj,,
b_berkhamsted,anglonorse,,Beorchamstæd
b_berkhamsted,danish,,Beorhoanstadde
b_berkhamsted,gothic,,Beorhoanstadde
b_berkhamsted,icelandic,,Beorhoanstadde
b_berkhamsted,norman,,Berkhampsede
b_berkhamsted,norse,,Beorhoanstadde
b_berkhamsted,norsegaelic,,Beorhoanstadde
b_berkhamsted,norwegian,,Beorhoanstadde
b_berkhamsted,saxon,,Beorchamstæd
b_berkhamsted,swedish,,Beorhoanstadde
b_tring,b_tring,,Tring
b_tring,b_tring_adj,,
b_tring,anglonorse,,Trehangr
b_tring,danish,,Trehangr
b_tring,gothic,,Trehangr
b_tring,icelandic,,Trehangr
b_tring,norse,,Trehangr
b_tring,norsegaelic,,Trehangr
b_tring,norwegian,,Trehangr
b_tring,saxon,,Trehangr
b_tring,swedish,,Trehangr
b_st_albans,b_st_albans,,St Albans
b_st_albans,b_st_albans_adj,,
b_st_albans,anglonorse,,Wæclingacaester
b_st_albans,breton,,Verlamion
b_st_albans,cornish,,Verlamion
b_st_albans,cumbric,,Verlamion
b_st_albans,danish,,Wæclingacaester
b_st_albans,gothic,,Wæclingacaester
b_st_albans,greek,,Ourolanion
b_st_albans,icelandic,,Wæclingacaester
b_st_albans,irish,,Verlamion
b_st_albans,norse,,Wæclingacaester
b_st_albans,norsegaelic,,Wæclingacaester
b_st_albans,norwegian,,Wæclingacaester
b_st_albans,roman,,Verulamium
b_st_albans,saxon,,Wæclingacaester
b_st_albans,scottish,,Verlamion
b_st_albans,swedish,,Wæclingacaester
b_st_albans,welsh,,Verlamion
d_norfolk,d_norfolk,,East Anglia
d_norfolk,d_norfolk_adj,,East Anglian
d_norfolk,anglonorse,,Eastengle
d_norfolk,d_norfolk_adj_anglonorse,,Eastenglisc
d_norfolk,breton,,Caer Went
d_norfolk,d_norfolk_adj_breton,,Wentan
d_norfolk,cornish,,Caer Went
d_norfolk,d_norfolk_adj_cornish,,Wentan
d_norfolk,cumbric,,Caer Went
d_norfolk,d_norfolk_adj_cumbric,,Wentan
d_norfolk,danish,,Austængle
d_norfolk,d_norfolk_adj_danish,,Austænglr
d_norfolk,english,,Norfolk
d_norfolk,d_norfolk_adj_english,,Norfolk
d_norfolk,gothic,,Austængle
d_norfolk,d_norfolk_adj_gothic,,Austænglr
d_norfolk,icelandic,,Austængle
d_norfolk,d_norfolk_adj_icelandic,,Austænglr
d_norfolk,irish,,Caer Went
d_norfolk,d_norfolk_adj_irish,,Wentan
d_norfolk,d_norfolk_adj_norman,,Norfolkian
d_norfolk,norse,,Austængle
d_norfolk,d_norfolk_adj_norse,,Austænglr
d_norfolk,norsegaelic,,Austængle
d_norfolk,d_norfolk_adj_norsegaelic,,Austænglr
d_norfolk,norwegian,,Austængle
d_norfolk,d_norfolk_adj_norwegian,,Austænglr
d_norfolk,saxon,,Eastengle
d_norfolk,d_norfolk_adj_saxon,,Eastenglisc
d_norfolk,scottish,,Caer Went
d_norfolk,d_norfolk_adj_scottish,,Wentan
d_norfolk,swedish,,Austængle
d_norfolk,d_norfolk_adj_swedish,,Austænglr
d_norfolk,welsh,,Caer Went
d_norfolk,d_norfolk_adj_welsh,,Wentan
c_norfolk,PROV70,,Norfolk
c_norfolk,c_norfolk,,
c_norfolk,c_norfolk_adj,,Norfolkish
c_norfolk,anglonorse,,Northfolc
c_norfolk,breton,,Caer Went
c_norfolk,c_norfolk_adj_breton,,Wentian
c_norfolk,cornish,,Caer Went
c_norfolk,c_norfolk_adj_cornish,,Wentian
c_norfolk,cumbric,,Caer went
c_norfolk,c_norfolk_adj_cumbric,,Wentian
c_norfolk,danish,,Norðfolc
c_norfolk,c_norfolk_adj_danish,,Norðfolcr
c_norfolk,gothic,,Norðfolc
c_norfolk,c_norfolk_adj_gothic,,Norðfolcr
c_norfolk,icelandic,,Norðfolc
c_norfolk,c_norfolk_adj_icelandic,,Norðfolcr
c_norfolk,irish,,Caer Went
c_norfolk,c_norfolk_adj_irish,,Wentian
c_norfolk,norse,,Norðfolc
c_norfolk,c_norfolk_adj_norse,,Norðfolcr
c_norfolk,norsegaelic,,Norðfolc
c_norfolk,c_norfolk_adj_norsegaelic,,Norðfolcr
c_norfolk,norwegian,,Norðfolc
c_norfolk,c_norfolk_adj_norwegian,,Norðfolcr
c_norfolk,saxon,,Northfolc
c_norfolk,c_norfolk_adj_saxon,,Norþfolcisc
c_norfolk,scottish,,Caer Went
c_norfolk,c_norfolk_adj_scottish,,Wentian
c_norfolk,swedish,,Norðfolc
c_norfolk,c_norfolk_adj_swedish,,Norðfolcr
c_norfolk,welsh,,Caer went
c_norfolk,c_norfolk_adj_welsh,,Wentian
b_thetford,b_thetford,,Thetford
b_thetford,b_thetford_adj,,
b_thetford,anglonorse,,Theodforda
b_thetford,norse,,Theodforda
b_thetford,saxon,,Theodforda
b_lynn,b_lynn,,Lynn
b_lynn,b_lynn_adj,,
b_lynn,anglonorse,,Lean
b_lynn,norse,,Lean
b_lynn,saxon,,Lean
b_norwich,b_norwich,,Norwich
b_norwich,b_norwich_adj,,
b_norwich,anglonorse,,Northwic
b_norwich,norse,,Northwic
b_norwich,saxon,,Northwic
b_elmham,b_elmham,,Elmham
b_elmham,b_elmham_adj,,
b_castle_rising,b_castle_rising,,Castle Rising
b_castle_rising,b_castle_rising_adj,,
b_castle_rising,anglonorse,,Snettisham
b_castle_rising,norse,,Snettisham
b_castle_rising,saxon,,Snettisham
c_suffolk,PROV71,,Suffolk
c_suffolk,c_suffolk,,
c_suffolk,c_suffolk_adj,,Suffolkish
c_suffolk,anglonorse,,Suthfolc
c_suffolk,danish,,Suðfolc
c_suffolk,c_suffolk_adj_danish,,Suðfolcr
c_suffolk,gothic,,Suðfolc
c_suffolk,c_suffolk_adj_gothic,,Suðfolcr
c_suffolk,icelandic,,Suðfolc
c_suffolk,c_suffolk_adj_icelandic,,Suðfolcr
c_suffolk,norse,,Suðfolc
c_suffolk,c_suffolk_adj_norse,,Suðfolcr
c_suffolk,norsegaelic,,Suðfolc
c_suffolk,c_suffolk_adj_norsegaelic,,Suðfolcr
c_suffolk,norwegian,,Suðfolc
c_suffolk,c_suffolk_adj_norwegian,,Suðfolcr
c_suffolk,saxon,,Suthfolc
c_suffolk,c_suffolk_adj_saxon,,Suþfolcisc
c_suffolk,swedish,,Suðfolc
c_suffolk,c_suffolk_adj_swedish,,Suðfolcr
b_ipswich,b_ipswich,,Ipswich
b_ipswich,b_ipswich_adj,,
b_ipswich,anglonorse,,Gipeswic
b_ipswich,danish,,Gipeswic
b_ipswich,gothic,,Gipeswic
b_ipswich,icelandic,,Gipeswic
b_ipswich,norse,,Gipeswic
b_ipswich,norsegaelic,,Gipeswic
b_ipswich,norwegian,,Gipeswic
b_ipswich,saxon,,Gipeswic
b_ipswich,swedish,,Gipeswic
b_dunwich,b_dunwich,,Dunwich
b_dunwich,b_dunwich_adj,,
b_dunwich,anglonorse,,Dunwic
b_dunwich,danish,,Duncic
b_dunwich,gothic,,Duncic
b_dunwich,icelandic,,Duncic
b_dunwich,norse,,Duncic
b_dunwich,norsegaelic,,Duncic
b_dunwich,norwegian,,Duncic
b_dunwich,saxon,,Dunwic
b_dunwich,swedish,,Duncic
b_eye,b_eye,,Eye
b_eye,b_eye_adj,,
b_eye,anglonorse,,Igeoth
b_eye,danish,,Auga
b_eye,gothic,,Auga
b_eye,icelandic,,Auga
b_eye,norse,,Auga
b_eye,norsegaelic,,Auga
b_eye,norwegian,,Auga
b_eye,saxon,,Igeoth
b_eye,swedish,,Auga
b_bury_st_edmunds,b_bury_st_edmunds,,St. Edmundsbury
b_bury_st_edmunds,b_bury_st_edmunds_adj,,
b_bury_st_edmunds,anglonorse,,Beodericsworth
b_bury_st_edmunds,danish,,Beodericsworth
b_bury_st_edmunds,gothic,,Beodericsworth
b_bury_st_edmunds,icelandic,,Beodericsworth
b_bury_st_edmunds,norse,,Beodericsworth
b_bury_st_edmunds,norsegaelic,,Beodericsworth
b_bury_st_edmunds,norwegian,,Beodericsworth
b_bury_st_edmunds,saxon,,Beodericsworth
b_bury_st_edmunds,swedish,,Beodericsworth
c_ely,PROV983,,Isle of Ely
c_ely,c_ely,,
c_ely,c_ely_adj,,Elyian
c_ely,anglonorse,,Elig
c_ely,danish,,Élig
c_ely,gothic,,Élig
c_ely,icelandic,,Élig
c_ely,norse,,Élig
c_ely,norsegaelic,,Élig
c_ely,norwegian,,Élig
c_ely,saxon,,Elig
c_ely,swedish,,Élig
b_ely,b_ely,,Ely
b_ely,b_ely_adj,,
b_ely,anglonorse,,Elig
b_ely,danish,,Élig
b_ely,gothic,,Élig
b_ely,icelandic,,Élig
b_ely,norse,,Élig
b_ely,norsegaelic,,Élig
b_ely,norwegian,,Élig
b_ely,saxon,,Elig
b_ely,swedish,,Élig
b_wisbech,b_wisbech,,Wisbech
b_wisbech,b_wisbech_adj,,
b_littleport,b_littleport,,Littelport
b_littleport,b_littleport_adj,,
b_littleport,anglonorse,,Litelport
b_littleport,danish,,Litelport
b_littleport,gothic,,Litelport
b_littleport,icelandic,,Litelport
b_littleport,norse,,Litelport
b_littleport,norsegaelic,,Litelport
b_littleport,norwegian,,Litelport
b_littleport,saxon,,Litelport
b_littleport,swedish,,Litelport
c_cambridge,PROV1411,,Cambridge
c_cambridge,c_cambridge,,
c_cambridge,c_cambridge_adj,,Cambrigdeian
c_cambridge,anglonorse,,Grantabrycge
c_cambridge,breton,,Caergrawnt
c_cambridge,cornish,,Caergrawnt
c_cambridge,danish,,Grantabrycge
c_cambridge,gothic,,Grantabrycge
c_cambridge,icelandic,,Grantabrycge
c_cambridge,norman,,Grentebrige
c_cambridge,norse,,Grantabrycge
c_cambridge,norsegaelic,,Grantabrycge
c_cambridge,norwegian,,Grantabrycge
c_cambridge,saxon,,Grantabrycge
c_cambridge,swedish,,Grantabrycge
c_cambridge,welsh,,Caergrawnt
b_cambridge,b_cambridge,,Cambridge
b_cambridge,b_cambridge_adj,,
b_cambridge,anglonorse,,Grantabrycge
b_cambridge,breton,,Caergrawnt
b_cambridge,cornish,,Caergrawnt
b_cambridge,cumbric,,Caergrawnt
b_cambridge,danish,,Grantabrycge
b_cambridge,gothic,,Grantabrycge
b_cambridge,icelandic,,Grantabrycge
b_cambridge,irish,,Caergrawnt
b_cambridge,norman,,Grentebrige
b_cambridge,norse,,Grantabrycge
b_cambridge,norsegaelic,,Grantabrycge
b_cambridge,norwegian,,Grantabrycge
b_cambridge,saxon,,Grantabrycge
b_cambridge,scottish,,Caergrawnt
b_cambridge,swedish,,Grantabrycge
b_cambridge,welsh,,Caergrawnt
b_aldreth,b_aldreth,,Aldreth
b_aldreth,b_aldreth_adj,,
b_aldreth,anglonorse,,Ealdrehetha
b_aldreth,danish,,Alreheða
b_aldreth,gothic,,Alreheða
b_aldreth,icelandic,,Alreheða
b_aldreth,norse,,Alreheða
b_aldreth,norsegaelic,,Alreheða
b_aldreth,norwegian,,Alreheða
b_aldreth,saxon,,Ealdrehetha
b_aldreth,swedish,,Alreheða
b_camps,b_camps,,Camps
b_camps,b_camps_adj,,
b_camps,norman,,Canpas
d_fivebouroughs,d_fivebouroughs,,Lincoln
d_fivebouroughs,d_fivebouroughs_adj,,Lincoln
d_fivebouroughs,anglonorse,,tha Fif Byrig
d_fivebouroughs,d_fivebouroughs_adj_anglonorse,,Fif Byrig
d_fivebouroughs,arpitan,,Lincoln
d_fivebouroughs,breton,,Elmet
d_fivebouroughs,d_fivebouroughs_adj_breton,,Elmetian
d_fivebouroughs,cornish,,Elmet
d_fivebouroughs,d_fivebouroughs_adj_cornish,,Elmetian
d_fivebouroughs,cumbric,,Elfed
d_fivebouroughs,d_fivebouroughs_adj_cumbric,,Elfedian
d_fivebouroughs,danish,,Fimm Borginn
d_fivebouroughs,d_fivebouroughs_adj_danish,,Fimm Borginnr
d_fivebouroughs,frankish,,Lincoln
d_fivebouroughs,gothic,,Fimm Borginn
d_fivebouroughs,d_fivebouroughs_adj_gothic,,Fimm Borginnr
d_fivebouroughs,icelandic,,Fimm Borginn
d_fivebouroughs,d_fivebouroughs_adj_icelandic,,Fimm Borginnr
d_fivebouroughs,irish,,Elmet
d_fivebouroughs,d_fivebouroughs_adj_irish,,Elmetian
d_fivebouroughs,norman,,Lincoln
d_fivebouroughs,norse,,Fimm Borginn
d_fivebouroughs,d_fivebouroughs_adj_norse,,Fimm Borginnr
d_fivebouroughs,norsegaelic,,Fimm Borginn
d_fivebouroughs,d_fivebouroughs_adj_norsegaelic,,Fimm Borginnr
d_fivebouroughs,norwegian,,Fimm Borginn
d_fivebouroughs,d_fivebouroughs_adj_norwegian,,Fimm Borginnr
d_fivebouroughs,occitan,,Lincoln
d_fivebouroughs,saxon,,Lindesege
d_fivebouroughs,d_fivebouroughs_adj_saxon,,Lindisc
d_fivebouroughs,scottish,,Elmet
d_fivebouroughs,d_fivebouroughs_adj_scottish,,Elmetian
d_fivebouroughs,swedish,,Fimm Borginn
d_fivebouroughs,d_fivebouroughs_adj_swedish,,Fimm Borginnr
d_fivebouroughs,welsh,,Elfed
d_fivebouroughs,d_fivebouroughs_adj_welsh,,Elfedian
c_lincoln,PROV61,,Lincoln
c_lincoln,c_lincoln,,
c_lincoln,c_lincoln_adj,,Lincolshireish
c_lincoln,anglonorse,,Lincylene
c_lincoln,breton,,Linnius
c_lincoln,c_lincoln_adj_breton,,Linniusan
c_lincoln,cornish,,Linnius
c_lincoln,c_lincoln_adj_cornish,,Linniusan
c_lincoln,cumbric,,Linnius
c_lincoln,c_lincoln_adj_cumbric,,Linniusan
c_lincoln,danish,,Lincylene
c_lincoln,c_lincoln_adj_danish,,Lincylener
c_lincoln,gothic,,Lincylene
c_lincoln,c_lincoln_adj_gothic,,Lincylener
c_lincoln,greek,,Lindon
c_lincoln,icelandic,,Lincylene
c_lincoln,c_lincoln_adj_icelandic,,Lincylener
c_lincoln,irish,,Linnius
c_lincoln,c_lincoln_adj_irish,,Linniusan
c_lincoln,norse,,Lincylene
c_lincoln,c_lincoln_adj_norse,,Lincylener
c_lincoln,norsegaelic,,Lincylene
c_lincoln,c_lincoln_adj_norsegaelic,,Lincylener
c_lincoln,norwegian,,Lincylene
c_lincoln,c_lincoln_adj_norwegian,,Lincylener
c_lincoln,roman,,Lindum
c_lincoln,saxon,,Lincylene
c_lincoln,c_lincoln_adj_saxon,,Lincyleneisc
c_lincoln,scottish,,Linnius
c_lincoln,c_lincoln_adj_scottish,,Linniusan
c_lincoln,swedish,,Lincylene
c_lincoln,c_lincoln_adj_swedish,,Lincylener
c_lincoln,welsh,,Linnius
c_lincoln,c_lincoln_adj_welsh,,Linniusan
b_bolingbroke,b_bolingbroke,,Bolingbroke
b_bolingbroke,b_bolingbroke_adj,,
b_lincoln,b_lincoln,,Lincoln
b_lincoln,b_lincoln_adj,,
b_lincoln,anglonorse,,Lincylene
b_lincoln,breton,,Lindon
b_lincoln,cornish,,Lindon
b_lincoln,cumbric,,Lindon
b_lincoln,danish,,Lincylene
b_lincoln,gothic,,Lincylene
b_lincoln,icelandic,,Lincylene
b_lincoln,irish,,Lindon
b_lincoln,norse,,Lincylene
b_lincoln,norsegaelic,,Lincylene
b_lincoln,norwegian,,Lincylene
b_lincoln,saxon,,Lincylene
b_lincoln,scottish,,Lindon
b_lincoln,swedish,,Lincylene
b_lincoln,welsh,,Lindon
b_stamford_lincolnshire,b_stamford_lincolnshire,,Stamford
b_stamford_lincolnshire,b_stamford_lincolnshire_adj,,
b_torksey,b_torksey,,Torksey
b_torksey,b_torksey_adj,,
b_torksey,anglonorse,,Torkeseg
b_torksey,saxon,,Spaldingas
b_gainsborough,b_gainsborough,,Gainsborough
b_gainsborough,b_gainsborough_adj,,
b_gainsborough,anglonorse,,Gegnesburh
b_gainsborough,danish,,Gainsburgh
b_gainsborough,gothic,,Gainsborg
b_gainsborough,icelandic,,Gainsborg
b_gainsborough,norse,,Gainsborg
b_gainsborough,norsegaelic,,Gainsborg
b_gainsborough,norwegian,,Gainsborg
b_gainsborough,saxon,,Gegnesburh
b_gainsborough,swedish,,Gainsborg
b_boston,b_boston,,Boston
b_boston,b_boston_adj,,
b_boston,anglonorse,,Bostun
b_boston,saxon,,Bostun
c_leicester,PROV62,,Leicester
c_leicester,c_leicester,,
c_leicester,c_leicester_adj,,Leicestershireish
c_leicester,anglonorse,,Ligeraceaster
c_leicester,breton,,Caer Lerion
c_leicester,c_leicester_adj_breton,,Lerionian
c_leicester,cornish,,Caer Lerion
c_leicester,c_leicester_adj_cornish,,Lerionian
c_leicester,cumbric,,Caer Lerion
c_leicester,c_leicester_adj_cumbric,,Lerionian
c_leicester,danish,,Ligeraceaster
c_leicester,c_leicester_adj_danish,,Ligeraceasterir
c_leicester,gothic,,Ligeraceaster
c_leicester,c_leicester_adj_gothic,,Ligeraceasterir
c_leicester,greek,,Rate
c_leicester,icelandic,,Ligeraceaster
c_leicester,c_leicester_adj_icelandic,,Ligeraceasterir
c_leicester,irish,,Caer Lerion
c_leicester,c_leicester_adj_irish,,Lerionian
c_leicester,norman,,Ledecestre
c_leicester,c_leicester_adj_norman,,Ledecestrean
c_leicester,norse,,Ligeraceaster
c_leicester,c_leicester_adj_norse,,Ligeraceasterir
c_leicester,norsegaelic,,Ligeraceaster
c_leicester,c_leicester_adj_norsegaelic,,Ligeraceasterir
c_leicester,norwegian,,Ligeraceaster
c_leicester,c_leicester_adj_norwegian,,Ligeraceasterir
c_leicester,roman,,Ratae
c_leicester,saxon,,Ligeraceaster
c_leicester,c_leicester_adj_saxon,,Ligeraceasterisc
c_leicester,scottish,,Caer Lerion
c_leicester,c_leicester_adj_scottish,,Lerionian
c_leicester,swedish,,Ligeraceaster
c_leicester,c_leicester_adj_swedish,,Ligeraceasterir
c_leicester,welsh,,Caer Lerion
c_leicester,c_leicester_adj_welsh,,Lerionian
b_leicester,b_leicester,,Leicester
b_leicester,b_leicester_adj,,
b_leicester,anglonorse,,Ligeraceaster
b_leicester,breton,,Caer Lerion
b_leicester,cornish,,Caer Lerion
b_leicester,cumbric,,Caer Lerion
b_leicester,danish,,Ligeraceaster
b_leicester,gothic,,Ligeraceaster
b_leicester,greek,,Rate
b_leicester,icelandic,,Ligeraceaster
b_leicester,irish,,Caer Lerion
b_leicester,norman,,Ledecestre
b_leicester,norse,,Ligeraceaster
b_leicester,norsegaelic,,Ligeraceaster
b_leicester,norwegian,,Ligeraceaster
b_leicester,roman,,Ratae
b_leicester,saxon,,Ligeraceaster
b_leicester,scottish,,Caer Lerion
b_leicester,swedish,,Ligeraceaster
b_leicester,welsh,,Caer Lerion
b_sapcote,b_sapcote,,Sapcote
b_sapcote,b_sapcote_adj,,
b_sapcote,anglonorse,,Sceapcot
b_sapcote,danish,,Sceapcot
b_sapcote,gothic,,Sceapcot
b_sapcote,icelandic,,Sceapcot
b_sapcote,norman,,Scepecote
b_sapcote,norse,,Sceapcot
b_sapcote,norsegaelic,,Sceapcot
b_sapcote,norwegian,,Sceapcot
b_sapcote,saxon,,Sceapcot
b_sapcote,swedish,,Sceapcot
b_belvoir_leicester,b_belvoir_leicester,,Belvoir
b_belvoir_leicester,b_belvoir_leicester_adj,,
b_melton_mowbray,b_melton_mowbray,,Melton
b_melton_mowbray,b_melton_mowbray_adj,,
b_melton_mowbray,anglonorse,,Meltun
b_melton_mowbray,danish,,Meltun
b_melton_mowbray,gothic,,Meltun
b_melton_mowbray,icelandic,,Meltun
b_melton_mowbray,norse,,Meltun
b_melton_mowbray,norsegaelic,,Meltun
b_melton_mowbray,norwegian,,Meltun
b_melton_mowbray,saxon,,Meltun
b_melton_mowbray,swedish,,Meltun
c_derby,PROV63,,Derby
c_derby,c_derby,,
c_derby,c_derby_adj,,Derbyish
c_derby,anglonorse,,Deoraby
c_derby,danish,,Djúrabý
c_derby,c_derby_adj_danish,,Djúrabýr
c_derby,gothic,,Djúrabý
c_derby,c_derby_adj_gothic,,Djúrabýr
c_derby,icelandic,,Djúrabý
c_derby,c_derby_adj_icelandic,,Djúrabýr
c_derby,norse,,Djúrabý
c_derby,c_derby_adj_norse,,Djúrabýr
c_derby,norsegaelic,,Djúrabý
c_derby,c_derby_adj_norsegaelic,,Djúrabýr
c_derby,norwegian,,Djúrabý
c_derby,c_derby_adj_norwegian,,Djúrabýr
c_derby,saxon,,Northworthig
c_derby,c_derby_adj_saxon,,Deorbyisc
c_derby,swedish,,Djúrabý
c_derby,c_derby_adj_swedish,,Djúrabýr
b_castleton,b_castleton,,Castleton
b_castleton,b_castleton_adj,,
b_castleton,anglonorse,,Péacland
b_castleton,danish,,Péacland
b_castleton,gothic,,Péacland
b_castleton,icelandic,,Péacland
b_castleton,norman,,Pechesers
b_castleton,norse,,Péacland
b_castleton,norsegaelic,,Péacland
b_castleton,norwegian,,Péacland
b_castleton,saxon,,Peacland
b_castleton,swedish,,Péacland
b_derby,b_derby,,Derby
b_derby,b_derby_adj,,
b_derby,anglonorse,,Deoraby
b_derby,danish,,Djúrabý
b_derby,gothic,,Djúrabý
b_derby,icelandic,,Djúrabý
b_derby,norse,,Djúrabý
b_derby,norsegaelic,,Djúrabý
b_derby,norwegian,,Djúrabý
b_derby,saxon,,Northworthig
b_derby,swedish,,Djúrabý
b_chesterfield,b_chesterfield,,Chesterfield
b_chesterfield,b_chesterfield_adj,,
b_duffield,b_duffield,,Duffield
b_duffield,b_duffield_adj,,
b_duffield,norman,,Duvelle
c_rutland,PROV1413,,Rutland
c_rutland,c_rutland,,
c_rutland,c_rutland_adj,,Rutlandish
c_rutland,anglonorse,,Roteland
c_rutland,danish,,Roteland
c_rutland,gothic,,Roteland
c_rutland,icelandic,,Roteland
c_rutland,norman,,Roteland
c_rutland,norse,,Roteland
c_rutland,norsegaelic,,Roteland
c_rutland,norwegian,,Roteland
c_rutland,saxon,,Roteland
c_rutland,swedish,,Roteland
b_oakham,b_oakham,,Oakham
b_oakham,b_oakham_adj,,
b_alstoe,b_alstoe,,Alstoe
b_alstoe,b_alstoe_adj,,
c_nottingham,PROV1414,,Nottingham
c_nottingham,c_nottingham,,
c_nottingham,c_nottingham_adj,,Nottinghamish
c_nottingham,anglonorse,,Snotingaham
c_nottingham,breton,,Swydd Tigguo Cobauc
c_nottingham,cornish,,Swydd Tigguo Cobauc
c_nottingham,danish,,Snotingaham
c_nottingham,gothic,,Snotingaham
c_nottingham,icelandic,,Snotingaham
c_nottingham,norse,,Snotingaham
c_nottingham,norsegaelic,,Snotingaham
c_nottingham,norwegian,,Snotingaham
c_nottingham,saxon,,Snotingaham
c_nottingham,swedish,,Snotingaham
c_nottingham,welsh,,Swydd Y Ty Ogofog
b_nottingham,b_nottingham,,Nottingham
b_nottingham,b_nottingham_adj,,
b_nottingham,anglonorse,,Snotingaham
b_nottingham,breton,,Tigguo Cobauc
b_nottingham,cornish,,Tigguo Cobauc
b_nottingham,cumbric,,Y Ty Ogofog
b_nottingham,danish,,Snotingaham
b_nottingham,gothic,,Snotingaham
b_nottingham,icelandic,,Snotingaham
b_nottingham,irish,,Tigguo Cobauc
b_nottingham,norse,,Snotingaham
b_nottingham,norsegaelic,,Snotingaham
b_nottingham,norwegian,,Snotingaham
b_nottingham,saxon,,Snotingaham
b_nottingham,scottish,,Tigguo Cobauc
b_nottingham,swedish,,Snotingaham
b_nottingham,welsh,,Y Ty Ogofog
b_southwell,b_southwell,,Southwell
b_southwell,b_southwell_adj,,
b_newark,b_newark,,Newark
b_newark,b_newark_adj,,
b_newark,anglonorse,,Niweweorc
b_newark,saxon,,Niweweorc
b_hucknall,b_hucknall,,Hucknall
b_hucknall,b_hucknall_adj,,
b_hucknall,anglonorse,,Hocanhalh
b_hucknall,danish,,Hokeuhale
b_hucknall,gothic,,Hokeuhale
b_hucknall,icelandic,,Hokeuhale
b_hucknall,norman,,Hochenale
b_hucknall,norse,,Hokeuhale
b_hucknall,norsegaelic,,Hokeuhale
b_hucknall,norwegian,,Hokeuhale
b_hucknall,saxon,,Hocanhalh
b_hucknall,swedish,,Hokeuhale
d_york,d_york,,York
d_york,d_york_adj,,Yorkist
d_york,anglonorse,,Eoforic
d_york,d_york_adj_anglonorse,,Eoforicna
d_york,breton,,Deifr
d_york,d_york_adj_breton,,Deifran
d_york,cornish,,Deifr
d_york,d_york_adj_cornish,,Deifran
d_york,cumbric,,Deifr
d_york,d_york_adj_cumbric,,Deifran
d_york,danish,,Jorvík
d_york,d_york_adj_danish,,Jorvíkr
d_york,gothic,,Jorvík
d_york,d_york_adj_gothic,,Jorvíkr
d_york,greek,,Eborakon
d_york,icelandic,,Jorvík
d_york,d_york_adj_icelandic,,Jorvíkr
d_york,irish,,Deifr
d_york,d_york_adj_irish,,Deifran
d_york,norman,,Éverwyck
d_york,norse,,Jorvík
d_york,d_york_adj_norse,,Jorvíkr
d_york,norsegaelic,,Jorvík
d_york,d_york_adj_norsegaelic,,Jorvíkr
d_york,norwegian,,Jorvík
d_york,d_york_adj_norwegian,,Jorvíkr
d_york,roman,,Eboracum
d_york,saxon,,Dere
d_york,d_york_adj_saxon,,Derisc
d_york,scottish,,Deifr
d_york,d_york_adj_scottish,,Deifran
d_york,swedish,,Jorvík
d_york,d_york_adj_swedish,,Jorvíkr
d_york,welsh,,Deifr
d_york,d_york_adj_welsh,,Deifran
c_york,PROV57,,The West Riding
c_york,c_york,,
c_york,c_york_adj,,East Yorkish
c_york,anglonorse,,Eoforic
c_york,breton,,Ebrauc
c_york,c_york_adj_breton,,Ebraucian
c_york,cornish,,Ebrauc
c_york,c_york_adj_cornish,,Ebraucian
c_york,cumbric,,Efrog
c_york,c_york_adj_cumbric,,Efrogian
c_york,danish,,Jorvík
c_york,c_york_adj_danish,,Jorvíkr
c_york,gothic,,Jorvík
c_york,c_york_adj_gothic,,Jorvíkr
c_york,greek,,Eborakon
c_york,icelandic,,Jorvík
c_york,c_york_adj_icelandic,,Jorvíkr
c_york,irish,,Ebrauc
c_york,c_york_adj_irish,,Ebraucian
c_york,norman,,Éverwyck
c_york,norse,,Jorvík
c_york,c_york_adj_norse,,Jorvíkr
c_york,norsegaelic,,Jorvík
c_york,c_york_adj_norsegaelic,,Jorvíkr
c_york,norwegian,,Jorvík
c_york,c_york_adj_norwegian,,Jorvíkr
c_york,roman,,Eboracum
c_york,saxon,,Eoforwic
c_york,c_york_adj_saxon,,Eoforwicisc
c_york,scottish,,Ebrauc
c_york,c_york_adj_scottish,,Ebraucian
c_york,swedish,,Jorvík
c_york,c_york_adj_swedish,,Jorvíkr
c_york,welsh,,Efrog
